Brand,Model,Year,EngineSize,Mileage,Transmission,FuelType,Price
Volkswagen, Polo,2017.0,1.0,22300,Manual,Petrol,12290
Mercedes, GL Class,2015.0,2.1,49838,Automatic,Diesel,16499
Skoda, Yeti Outdoor,2017.0,1.2,14410,Manual,Petrol,13490
Volkswagen, Polo,2013.0,1.2,39404,Manual,Petrol,6770
BMW,3 Series,2019.0,2.0,4050,Semi-Auto,Petrol,23295
Mercedes, SL CLASS,2017.0,2.1,20028,Semi-Auto,Diesel,20298
Audi,A5,2020.0,2.0,480,Semi-Auto,Petrol,29950
Ford, Focus,2019.0,1.0,4523,Manual,Petrol,16797
Mercedes, B Class,2019.0,1.5,7068,Semi-Auto,Diesel,21994
Ford, Mustang,2018.0,5.0,20847,Manual,Petrol,29998
Ford, Fiesta,2017.0,1.0,23065,Manual,Petrol,10481
Toyota, C-HR,2019.0,1.8,9264,Automatic,Hybrid,22788
Vauxhall, Adam,2019.0,1.2,3455,Manual,Petrol,10495
BMW,3 Series,2019.0,1.5,6108,Semi-Auto,Petrol,20440
Audi,A1,2018.0,1.4,17406,Automatic,Petrol,15890
Ford, Fiesta,2018.0,1.1,6500,Manual,Petrol,9995
Vauxhall, Mokka,2016.0,1.6,38314,Manual,Petrol,8995
Volkswagen, Passat,2015.0,1.6,76246,Manual,Diesel,8998
Vauxhall, Corsa,2007.0,1.4,71000,Manual,Petrol,1699
Ford, Fiesta,2008.0,1.2,116000,Manual,Petrol,1695
Audi,Q5,2019.0,2.0,4980,Semi-Auto,Diesel,33950
Skoda, Kodiaq,2017.0,1.4,20293,Manual,Petrol,21895
Audi,A4,2019.0,2.0,6995,Manual,Petrol,22690
BMW,1 Series,2016.0,1.5,26804,Semi-Auto,Diesel,14802
Vauxhall, Grandland X,2018.0,1.6,14200,Automatic,Diesel,13995
Audi,A5,2016.0,2.0,40586,Semi-Auto,Diesel,18480
Mercedes, GL Class,2018.0,2.1,2880,Automatic,Diesel,20999
Volkswagen, Tiguan,2017.0,2.0,27327,Semi-Auto,Diesel,24481
Volkswagen, Golf,2019.0,1.0,15118,Manual,Petrol,12500
BMW,X1,2019.0,1.5,3228,Manual,Petrol,24550
BMW,3 Series,2011.0,2.0,190000,Manual,Diesel,3493
BMW,3 Series,2016.0,3.0,61852,Automatic,Diesel,17400
Vauxhall, Mokka X,2017.0,1.4,32123,Manual,Petrol,10498
Vauxhall, Grandland X,2019.0,1.2,4968,Manual,Petrol,15967
Volkswagen, Polo,2017.0,1.2,17378,Manual,Petrol,11495
Volkswagen, Golf,2019.0,1.5,5515,Manual,Petrol,17298
BMW,1 Series,2017.0,2.0,38872,Manual,Diesel,10800
Volkswagen, Polo,2015.0,1.2,13762,Manual,Petrol,9950
Ford, Focus,2018.0,1.0,25623,Manual,Petrol,13710
BMW,3 Series,2020.0,2.0,5665,Semi-Auto,Petrol,33990
Volkswagen, Polo,2018.0,1.0,11918,Manual,Petrol,13799
Mercedes, GLA Class,2019.0,1.6,5048,Automatic,Petrol,24995
Hyundai, Tucson,2017.0,1.7,15455,Manual,Diesel,14498
Volkswagen, Scirocco,2017.0,2.0,34217,Manual,Diesel,14728
Ford, Fiesta,2017.0,1.0,31277,Manual,Petrol,8100
Toyota, Auris,2015.0,1.8,30973,Automatic,Hybrid,12295
Toyota, Aygo,2018.0,1.0,3616,Manual,Petrol,8490
Ford, Fiesta,2013.0,1.0,27413,Manual,Petrol,7361
Ford, Fiesta,2018.0,1.0,12053,Manual,Petrol,14490
Ford, Kuga,2019.0,2.0,11111,Semi-Auto,Diesel,17998
BMW,X3,2016.0,2.0,42379,Semi-Auto,Diesel,19950
Skoda, Yeti Outdoor,2017.0,1.2,23007,Semi-Auto,Petrol,12399
Mercedes, CLA Class,2017.0,2.1,31875,Manual,Diesel,15500
BMW,5 Series,2016.0,2.0,27710,Automatic,Diesel,15850
Ford, Focus,2016.0,1.5,25913,Automatic,Petrol,11989
Volkswagen, Touareg,2019.0,3.0,8498,Automatic,Diesel,42162
Volkswagen, Golf,2017.0,2.0,32010,Automatic,Diesel,17497
Ford, Mondeo,2020.0,2.0,7,Automatic,Hybrid,26290
BMW,3 Series,2017.0,2.0,12099,Automatic,Diesel,18000
Mercedes, A Class,2020.0,1.3,2999,Manual,Petrol,24495
Vauxhall, Mokka X,2018.0,1.4,11542,Manual,Petrol,12700
Volkswagen, T-Roc,2019.0,2.0,3000,Automatic,Petrol,32990
Hyundai, Tucson,2016.0,1.7,29856,Semi-Auto,Diesel,14495
Toyota, Aygo,2019.0,1.0,1000,Manual,Petrol,8595
Mercedes, G Class,2019.0,4.0,12000,Automatic,Petrol,139948
Toyota, Aygo,2017.0,1.0,38855,Manual,Petrol,6990
Skoda, Fabia,2017.0,1.0,20000,Manual,Petrol,8500
Hyundai,IX35,2013.0,1.7,69605,Manual,Diesel,6998
BMW,5 Series,2020.0,2.0,13,Semi-Auto,Hybrid,36850
Volkswagen, Up,2017.0,1.0,28611,Manual,Petrol,7200
Hyundai, Tucson,2019.0,1.6,9777,Semi-Auto,Hybrid,24990
Ford, Kuga,2017.0,2.0,34333,Manual,Diesel,13100
Vauxhall, Mokka X,2018.0,1.4,17444,Manual,Petrol,11500
Audi,A4,2019.0,2.0,10809,Semi-Auto,Diesel,20933
Ford, Fiesta,2019.0,1.0,4052,Manual,Petrol,13140
Ford, Fiesta,2016.0,1.0,20178,Manual,Petrol,9750
Ford, Fiesta,2017.0,1.0,26000,Manual,Petrol,9670
Vauxhall, Corsa,2016.0,1.4,35554,Manual,Petrol,7000
Audi,Q3,2019.0,2.0,4444,Semi-Auto,Diesel,32500
Mercedes, C Class,2019.0,1.5,9227,Semi-Auto,Petrol,26099
Vauxhall, Insignia,2015.0,2.0,63600,Manual,Diesel,6795
Volkswagen, Golf,2019.0,1.0,13495,Manual,Petrol,12290
Vauxhall, Corsa,2019.0,1.4,14524,Manual,Petrol,9995
BMW,4 Series,2019.0,3.0,6558,Automatic,Diesel,28980
Skoda, Fabia,2017.0,1.2,10683,Semi-Auto,Petrol,12495
BMW,5 Series,2019.0,2.0,3829,Semi-Auto,Petrol,27840
BMW,1 Series,2016.0,1.5,22322,Automatic,Petrol,13700
Ford, Fiesta,2018.0,1.0,13802,Manual,Petrol,11300
Mercedes, C Class,2016.0,2.1,46080,Semi-Auto,Diesel,21133
Vauxhall, Corsa,2017.0,1.4,13910,Manual,Petrol,7991
Vauxhall, Corsa,2019.0,1.4,4557,Manual,Petrol,9990
Mercedes, E Class,2014.0,2.1,40262,Automatic,Diesel,14000
Mercedes, A Class,2013.0,1.8,105000,Manual,Diesel,8492
Vauxhall, Mokka X,2016.0,1.4,19000,Semi-Auto,Petrol,12295
Audi,A4,2013.0,1.8,47805,Manual,Petrol,11299
Vauxhall, Viva,2019.0,1.0,3000,Manual,Petrol,8490
Toyota, Aygo,2019.0,1.0,5000,Manual,Petrol,8980
Volkswagen, Golf,2017.0,1.4,14288,Manual,Petrol,13699
Mercedes, C Class,2019.0,1.5,3436,Semi-Auto,Petrol,23680
Toyota, Yaris,2014.0,1.3,40712,Manual,Petrol,7042
Mercedes, CLS Class,2019.0,2.0,3000,Automatic,Diesel,37352
Audi,Q2,2019.0,1.5,822,Manual,Petrol,23490
Vauxhall, Astra,2020.0,1.2,1307,Manual,Petrol,15990
Volkswagen, Golf,2014.0,1.4,44000,Manual,Petrol,10995
BMW,X4,2019.0,3.0,15508,Semi-Auto,Diesel,36750
Mercedes, CLA Class,2014.0,2.1,34222,Automatic,Diesel,16991
Toyota,RAV4,2017.0,2.0,57423,Manual,Diesel,12998
Audi,A4,2016.0,2.0,99740,Automatic,Diesel,9795
Volkswagen, Golf,2019.0,1.5,4183,Automatic,Petrol,20036
Vauxhall, Astra,2017.0,1.4,14590,Manual,Petrol,11998
Volkswagen, Golf,2016.0,2.0,44871,Manual,Diesel,15500
Mercedes, M Class,2010.0,3.0,106800,Automatic,Diesel,9995
Skoda, Citigo,2017.0,1.0,26771,Manual,Petrol,6700
Ford, Fiesta,2018.0,1.0,12127,Manual,Petrol,11690
Ford, C-MAX,2017.0,1.5,22870,Manual,Diesel,10697
BMW,X4,2019.0,2.0,7000,Automatic,Diesel,34990
Volkswagen, Sharan,2019.0,2.0,11565,Manual,Diesel,23646
Vauxhall, Astra,2015.0,1.6,38290,Manual,Diesel,9000
Skoda, Citigo,2014.0,1.0,31390,Manual,Petrol,5490
Volkswagen, T-Roc,2018.0,1.5,16716,Manual,Petrol,22495
Skoda, Octavia,2017.0,2.0,63641,Semi-Auto,Diesel,12498
BMW,3 Series,2011.0,2.0,70418,Manual,Petrol,6500
Vauxhall, Astra,2020.0,1.2,1550,Manual,Petrol,15890
Vauxhall, Insignia,2016.0,1.4,39460,Manual,Petrol,8695
Vauxhall, Meriva,2014.0,1.4,30773,Manual,Petrol,5995
Ford, Fiesta,2017.0,1.0,13051,Manual,Petrol,9990
Hyundai,I30,2015.0,1.6,34093,Manual,Diesel,8998
Volkswagen, Tiguan,2020.0,2.0,1896,Manual,Diesel,33357
Hyundai, Kona,2019.0,1.0,5386,Manual,Petrol,17650
Skoda, Kodiaq,2019.0,2.0,9904,Automatic,Diesel,29900
Audi,Q3,2017.0,2.0,20054,Manual,Diesel,21991
Skoda, Yeti Outdoor,2017.0,1.2,24950,Automatic,Petrol,15000
Volkswagen, Golf,2014.0,2.0,34329,Manual,Diesel,14989
Volkswagen, Polo,2018.0,1.2,10437,Manual,Petrol,11599
Vauxhall, Corsa,2019.0,1.4,15995,Manual,Petrol,8495
Mercedes, E Class,2019.0,2.0,1709,Semi-Auto,Hybrid,42729
Ford, Fiesta,2019.0,1.0,12914,Manual,Petrol,12999
Vauxhall, Mokka X,2016.0,1.6,30181,Manual,Petrol,10000
Ford, Kuga,2017.0,2.0,32451,Semi-Auto,Diesel,17298
Hyundai,IX35,2015.0,1.7,59817,Manual,Diesel,7885
Ford, Focus,2017.0,1.0,25453,Manual,Petrol,10660
Volkswagen, Polo,2016.0,1.2,57908,Manual,Petrol,7600
Volkswagen, T-Roc,2020.0,2.0,22462,Manual,Diesel,24590
Skoda, Yeti Outdoor,2017.0,1.2,14685,Manual,Petrol,13495
BMW,1 Series,2017.0,3.0,27108,Automatic,Petrol,19990
Toyota, Aygo,2017.0,1.0,30000,Manual,Petrol,8000
Skoda, Octavia,2019.0,2.0,3150,Automatic,Diesel,19150
Ford, Focus,2017.0,1.0,26500,Manual,Petrol,11202
Mercedes, S Class,2018.0,2.9,2802,Automatic,Diesel,59995
Ford, Focus,2016.0,1.5,6071,Manual,Diesel,11500
Mercedes, C Class,2012.0,2.1,115000,Automatic,Diesel,7495
Mercedes, E Class,2019.0,2.0,14715,Automatic,Diesel,24990
Hyundai,I10,2017.0,1.0,35162,Manual,Petrol,7259
Audi,A1,2017.0,1.4,13000,Manual,Petrol,14490
BMW,1 Series,2016.0,1.5,29508,Manual,Petrol,11100
Audi,A4,2016.0,2.0,43124,Manual,Diesel,14699
Vauxhall, Corsa,2019.0,1.4,15170,Manual,Petrol,7995
Toyota, Yaris,2017.0,1.5,5764,Manual,Petrol,14200
Audi,A5,2019.0,2.0,3317,Semi-Auto,Diesel,28900
Vauxhall, Corsa,2019.0,1.4,8221,Manual,Petrol,9375
Vauxhall, Meriva,2016.0,1.4,34035,Manual,Petrol,6800
Mercedes, C Class,2019.0,2.0,1126,Semi-Auto,Diesel,30499
Toyota, Yaris,2016.0,1.3,11903,Automatic,Petrol,10584
Toyota, Aygo,2017.0,1.0,32000,Manual,Petrol,8000
Vauxhall, Astra,2020.0,1.2,20,Manual,Petrol,16850
Mercedes, GLE Class,2019.0,3.0,7629,Automatic,Petrol,57383
BMW,1 Series,2017.0,1.5,10,Manual,Petrol,19490
BMW,5 Series,2017.0,2.0,12725,Semi-Auto,Diesel,20498
Audi,A1,2015.0,1.4,37553,Automatic,Petrol,11225
Hyundai,IX20,2019.0,1.6,357,Automatic,Petrol,14062
Mercedes, C Class,2017.0,2.1,35782,Semi-Auto,Diesel,21449
Ford, Kuga,2015.0,2.0,52952,Manual,Diesel,10498
BMW,X1,2019.0,2.0,3740,Semi-Auto,Petrol,28790
Ford, Focus,2016.0,1.5,17975,Manual,Diesel,11070
Toyota, Aygo,2017.0,1.0,38144,Manual,Petrol,7300
BMW,4 Series,2017.0,2.0,33711,Automatic,Diesel,17499
Vauxhall, Corsa,2017.0,1.4,24189,Manual,Petrol,7998
Ford, KA,2017.0,1.2,16001,Manual,Petrol,7699
Audi,A6,2013.0,2.0,92083,Automatic,Diesel,10499
Volkswagen, Caravelle,2019.0,2.0,7000,Automatic,Diesel,46990
Skoda, Superb,2019.0,2.0,6884,Automatic,Petrol,25000
Vauxhall, Mokka X,2017.0,1.4,7337,Manual,Petrol,12995
Volkswagen, Passat,2015.0,2.0,124000,Manual,Diesel,7393
BMW,1 Series,2019.0,1.5,3000,Manual,Petrol,25898
BMW,X3,2016.0,2.0,31955,Automatic,Diesel,21000
Volkswagen, Polo,2016.0,1.2,8812,Manual,Petrol,10298
Audi,A3,2019.0,2.0,3999,Automatic,Petrol,26950
BMW,5 Series,2019.0,2.0,11871,Semi-Auto,Diesel,27898
Skoda, Fabia,2019.0,1.0,4521,Manual,Petrol,12495
Skoda, Yeti Outdoor,2016.0,1.2,25199,Manual,Petrol,11495
Volkswagen, T-Roc,2019.0,1.6,10,Manual,Diesel,20998
Ford, Focus,2017.0,1.0,3038,Semi-Auto,Petrol,13250
Ford, Fiesta,2019.0,1.0,4551,Manual,Petrol,15500
Ford, Fiesta,2016.0,1.2,22484,Manual,Petrol,7999
Mercedes, GLC Class,2019.0,2.1,9807,Semi-Auto,Diesel,31480
Toyota, Aygo,2013.0,1.0,78248,Manual,Petrol,4485
Volkswagen, Polo,2017.0,1.2,6317,Semi-Auto,Petrol,13495
BMW,5 Series,2015.0,2.0,17324,Semi-Auto,Diesel,15990
Ford, Fiesta,2009.0,1.4,63400,Manual,Petrol,3995
Audi,A1,2019.0,1.0,550,Semi-Auto,Petrol,24490
Ford, Focus,2019.0,1.0,8811,Manual,Petrol,15290
Audi,Q2,2019.0,1.6,5000,Manual,Diesel,19950
Audi,A7,2017.0,3.0,24337,Semi-Auto,Diesel,22999
Hyundai,IX35,2015.0,1.7,46000,Manual,Diesel,9495
Mercedes, E Class,2017.0,2.0,28348,Semi-Auto,Diesel,20795
Toyota, Aygo,2017.0,1.0,6000,Manual,Petrol,8995
Vauxhall, Adam,2018.0,1.4,900,Manual,Petrol,10495
Audi,Q2,2019.0,1.6,7800,Manual,Diesel,23750
Mercedes, C Class,2019.0,2.0,10134,Semi-Auto,Diesel,27998
Skoda, Octavia,2019.0,1.6,13029,Semi-Auto,Diesel,14000
Ford, Ka+,2017.0,1.2,10094,Manual,Petrol,7997
Ford, Focus,2015.0,1.6,17180,Automatic,Petrol,9175
Mercedes, A Class,2020.0,1.3,1499,Semi-Auto,Petrol,25890
Ford, KA,2014.0,1.2,41760,Manual,Petrol,4895
Audi,Q5,2017.0,2.0,47952,Semi-Auto,Diesel,22995
Audi,A6,2018.0,2.0,11800,Semi-Auto,Petrol,27950
Vauxhall, Mokka X,2019.0,1.4,22657,Semi-Auto,Petrol,15473
Mercedes, GLA Class,2018.0,2.1,11700,Semi-Auto,Diesel,21591
Audi,A4,2019.0,2.0,2000,Semi-Auto,Diesel,32750
Toyota, Auris,2017.0,1.8,19369,Automatic,Hybrid,14395
Mercedes, A Class,2014.0,2.1,58848,Automatic,Diesel,10800
BMW,1 Series,2016.0,2.0,19023,Manual,Diesel,14066
Ford, Fiesta,2018.0,1.5,6225,Manual,Petrol,16495
BMW,5 Series,2016.0,3.0,74836,Semi-Auto,Diesel,19495
Audi,Q2,2017.0,1.4,24755,Manual,Petrol,18495
Skoda, Fabia,2017.0,1.2,15000,Manual,Petrol,9995
Ford, Focus,2018.0,1.0,22889,Manual,Diesel,13800
Mercedes, S Class,2017.0,3.0,30272,Automatic,Diesel,30291
Mercedes, A Class,2018.0,1.3,7844,Semi-Auto,Petrol,19097
Ford, Fiesta,2018.0,1.0,15581,Manual,Petrol,11250
Mercedes, GLA Class,2015.0,2.1,44588,Semi-Auto,Diesel,16299
Vauxhall, Astra,2018.0,1.4,12000,Automatic,Petrol,13495
Skoda, Rapid,2015.0,1.6,37500,Manual,Diesel,8490
Mercedes, GLS Class,2020.0,3.0,2596,Semi-Auto,Diesel,66990
Volkswagen, Passat,2016.0,2.0,35409,Semi-Auto,Diesel,14495
Ford, KA,2013.0,1.2,40000,Manual,Petrol,4750
Ford, Fiesta,2019.0,1.1,3262,Manual,Petrol,13030
Audi,A6,2016.0,2.0,44316,Manual,Diesel,16490
Vauxhall, Mokka X,2019.0,1.4,12761,Manual,Petrol,13489
Ford, Focus,2019.0,0.0,4000,Manual,Petrol,15999
Mercedes, GLC Class,2016.0,2.1,54117,Semi-Auto,Diesel,22994
Toyota, Auris,2018.0,1.8,9173,Automatic,Hybrid,16999
Volkswagen, Tiguan,2017.0,2.0,16126,Manual,Diesel,24450
Vauxhall, Mokka X,2017.0,1.4,40123,Manual,Petrol,9250
Vauxhall, Corsa,2015.0,1.4,55000,Manual,Petrol,6295
Ford, Ka+,2019.0,1.2,66,Manual,Petrol,12840
Hyundai, Ioniq,2019.0,1.6,2479,Automatic,Hybrid,21000
Hyundai,I10,2017.0,1.2,13699,Manual,Petrol,7395
Vauxhall, Astra,2016.0,1.4,24087,Manual,Petrol,8450
Ford, Fiesta,2018.0,1.1,26473,Manual,Petrol,9995
Volkswagen, Passat,2016.0,2.0,86500,Manual,Diesel,7650
Ford, Focus,2019.0,1,"9,929",Manual,Petrol," 15,845"
Volkswagen, Polo,2019.0,1.0,2000,Semi-Auto,Petrol,16999
Volkswagen, Touran,2018.0,2.0,16451,Manual,Diesel,20495
Ford, Fiesta,2019.0,1.5,19309,Manual,Diesel,11990
Vauxhall, Corsa,2019.0,1.4,7567,Manual,Petrol,9471
Mercedes, CL Class,2015.0,2.1,19380,Automatic,Diesel,16600
Vauxhall, Corsa,2016.0,1.4,22810,Semi-Auto,Petrol,8491
Ford, Fiesta,2015.0,1.6,24025,Manual,Petrol,10494
Skoda, Yeti Outdoor,2016.0,1.2,17913,Semi-Auto,Petrol,12995
Vauxhall, Mokka,2015.0,1.4,17711,Automatic,Petrol,10100
Audi,A3,2017.0,2.0,25000,Semi-Auto,Petrol,27999
Ford, Mustang,2017.0,5.0,7546,Automatic,Petrol,48999
Skoda, Octavia,2018.0,2.0,13734,Semi-Auto,Petrol,17785
Volkswagen, T-Roc,2019.0,2.0,4977,Semi-Auto,Diesel,26990
Mercedes, E Class,2013.0,3.0,41920,Automatic,Diesel,14999
Hyundai,I10,2018.0,1.0,14788,Manual,Petrol,7200
Vauxhall, Corsa,2020.0,1.2,10,Manual,Petrol,17598
Volkswagen, Golf,2019.0,1.5,8692,Manual,Petrol,17298
Ford, Fiesta,2016.0,1.2,25411,Manual,Petrol,7698
Skoda, Superb,2016.0,2.0,29000,Manual,Diesel,16495
BMW,3 Series,2016.0,2.0,24500,Automatic,Hybrid,16499
Volkswagen, Golf,2016.0,2.0,37000,Manual,Diesel,12990
Skoda, Scala,2019.0,1.0,430,Semi-Auto,Petrol,16990
Skoda, Fabia,2017.0,1.0,17450,Manual,Petrol,8000
Ford, Fiesta,2018.0,1.0,6300,Manual,Petrol,14799
Volkswagen, Tiguan,2017.0,2.0,31500,Semi-Auto,Diesel,22790
Hyundai,I10,2017.0,1.2,12455,Automatic,Petrol,10999
Skoda, Octavia,2014.0,2.0,38113,Manual,Diesel,12500
Mercedes, A Class,2019.0,2.0,3825,Semi-Auto,Diesel,26499
Volkswagen, Passat,2017.0,1.4,30000,Semi-Auto,Petrol,14950
Volkswagen, Golf,2019.0,1.5,1133,Manual,Petrol,18990
Toyota, Yaris,2018.0,1.5,43825,Manual,Petrol,9290
Skoda, Superb,2019.0,1.6,8948,Semi-Auto,Diesel,16498
Ford, Fiesta,2017.0,1.0,13451,Semi-Auto,Petrol,10995
Ford, Focus,2019.0,1.5,12942,Manual,Diesel,16770
Ford, Fiesta,2013.0,1.5,27783,Manual,Diesel,6698
Skoda, Octavia,2019.0,1.6,13650,Manual,Diesel,13990
Volkswagen, Polo,2019.0,1.0,4085,Semi-Auto,Petrol,15871
Toyota, Verso,2017.0,1.6,27518,Manual,Diesel,12500
Ford, EcoSport,2017.0,1.5,15750,Manual,Petrol,9498
Mercedes, C Class,2017.0,2.0,15252,Manual,Petrol,15699
Mercedes, A Class,2017.0,1.5,21754,Semi-Auto,Diesel,14500
BMW,5 Series,2015.0,3.0,36200,Semi-Auto,Diesel,18495
Volkswagen, Passat,2017.0,2.0,75551,Manual,Diesel,10299
Ford, Fiesta,2017.0,1.1,11743,Manual,Petrol,10200
Ford, Focus,2019.0,1.0,18274,Manual,Petrol,16998
Volkswagen, Tiguan,2016.0,1.4,17992,Manual,Petrol,18491
BMW,2 Series,2016.0,1.5,39326,Semi-Auto,Petrol,14495
Volkswagen, Polo,2019.0,1.0,10698,Manual,Petrol,12650
Vauxhall, Mokka,2014.0,1.4,41000,Automatic,Petrol,8295
Volkswagen, Scirocco,2016.0,2.0,16395,Semi-Auto,Diesel,15798
BMW,3 Series,2016.0,3.0,45900,Automatic,Diesel,15600
Toyota, Yaris,2018.0,1.5,8900,Automatic,Hybrid,13790
Vauxhall, Mokka X,2016.0,1.6,10139,Manual,Petrol,9898
Ford, Fiesta,2016.0,1.0,23484,Manual,Petrol,9698
Ford, Fiesta,2014.0,1.6,22950,Manual,Petrol,8800
Audi,A1,2016.0,1.0,29606,Manual,Petrol,11400
Mercedes, E Class,2017.0,2.0,37596,Automatic,Diesel,18500
Audi,A3,2016.0,1.4,15011,Manual,Petrol,15300
Ford, Kuga,2017.0,2.0,24277,Semi-Auto,Diesel,18450
Volkswagen, Eos,2015.0,2.0,41850,Manual,Diesel,12495
Ford, Fiesta,2013.0,1.0,34761,Manual,Petrol,7500
Mercedes, C Class,2019.0,1.5,10914,Semi-Auto,Petrol,25999
Mercedes, CL Class,2019.0,2.0,16122,Semi-Auto,Petrol,25399
Skoda, Fabia,2016.0,1.0,32149,Manual,Petrol,6995
Vauxhall, Mokka,2015.0,1.6,22113,Manual,Diesel,9500
Ford, Focus,2015.0,2.0,32659,Manual,Diesel,12695
Toyota, Yaris,2014.0,1.5,62885,Automatic,Hybrid,9991
Ford, Fiesta,2018.0,1.0,41008,Manual,Petrol,10795
Vauxhall, Astra,2016.0,1.6,30816,Automatic,Diesel,10500
Ford, Fiesta,2018.0,1.0,32486,Automatic,Petrol,11494
Audi,A3,2019.0,1.6,4520,Manual,Diesel,21444
Audi,A3,2008.0,1.4,93000,Manual,Petrol,4590
Volkswagen, Golf,2018.0,2.0,10653,Semi-Auto,Petrol,26495
Mercedes, CL Class,2017.0,2.1,35673,Automatic,Diesel,18999
Audi,Q3,2017.0,2.0,23188,Semi-Auto,Diesel,23252
Audi,Q2,2019.0,1.6,3588,Semi-Auto,Diesel,21944
Toyota, Aygo,2018.0,1.0,21512,Manual,Petrol,8345
Skoda, Octavia,2017.0,1.4,18803,Manual,Petrol,12995
BMW,1 Series,2010.0,2.0,93890,Manual,Diesel,3350
Mercedes, C Class,2016.0,2.1,15000,Semi-Auto,Diesel,20399
Mercedes, GLC Class,2019.0,2.1,5553,Semi-Auto,Diesel,32305
Toyota, Avensis,2018.0,1.8,20989,Automatic,Petrol,16495
Audi,Q2,2019.0,1.5,1147,Semi-Auto,Petrol,26950
BMW,X1,2017.0,2.0,28686,Semi-Auto,Diesel,18998
Ford, Mondeo,2015.0,2.0,19470,Automatic,Other,13800
Mercedes, A Class,2019.0,1.5,9837,Automatic,Diesel,19248
Mercedes, B Class,2014.0,1.5,59587,Manual,Diesel,8699
Vauxhall, Insignia,2013.0,2.0,56266,Manual,Diesel,7699
Volkswagen, Polo,2017.0,1.2,24319,Semi-Auto,Petrol,11990
BMW,1 Series,2017.0,3.0,15948,Semi-Auto,Petrol,21995
Skoda, Fabia,2015.0,1.2,23466,Semi-Auto,Petrol,8580
BMW,3 Series,2019.0,2.0,4953,Semi-Auto,Hybrid,33995
Mercedes, C Class,2019.0,2.0,1,Semi-Auto,Diesel,29995
Volkswagen, Golf,2019.0,1.5,1192,Semi-Auto,Petrol,21490
Ford, Fiesta,2014.0,1.2,41000,Manual,Petrol,6799
Audi,Q3,2019.0,1.5,10300,Manual,Petrol,26995
Vauxhall, Astra,2018.0,1.4,8549,Manual,Petrol,10495
Mercedes, CL Class,2016.0,2.1,35446,Automatic,Diesel,18499
Volkswagen, Golf SV,2017.0,2.0,16539,Manual,Diesel,13465
Audi,A3,2013.0,1.4,41442,Manual,Petrol,12698
Ford, Focus,2019.0,1.5,20287,Manual,Diesel,14100
BMW,X5,2019.0,3.0,6776,Semi-Auto,Diesel,47193
Toyota, Aygo,2018.0,1.0,8680,Manual,Petrol,7990
Vauxhall, Mokka,2016.0,1.6,39026,Manual,Petrol,8500
Skoda, Fabia,2015.0,1.2,21587,Semi-Auto,Petrol,8395
Toyota, Aygo,2017.0,1.0,10108,Manual,Petrol,6767
Mercedes, B Class,2019.0,1.3,1870,Semi-Auto,Petrol,27950
Vauxhall, Mokka,2015.0,1.4,41157,Manual,Petrol,8500
Audi, TT,2019.0,2.0,6000,Automatic,Petrol,32990
Volkswagen, Polo,2020.0,1.0,1000,Semi-Auto,Petrol,18795
Audi,A1,2019.0,2.0,3300,Semi-Auto,Petrol,22900
Ford, Edge,2019.0,2.0,1657,Automatic,Diesel,27499
Volkswagen, Sharan,2017.0,2.0,5855,Semi-Auto,Diesel,21499
Mercedes, SL CLASS,2019.0,2.0,2986,Semi-Auto,Petrol,29500
Volkswagen, Golf SV,2017.0,1.4,28656,Manual,Petrol,11990
BMW,X5,2019.0,3.0,102,Semi-Auto,Diesel,54995
Toyota, Yaris,2019.0,1.5,4193,Automatic,Hybrid,15250
Audi,A3,2013.0,2.0,59451,Manual,Diesel,11995
Mercedes, C Class,2018.0,1.5,9769,Semi-Auto,Petrol,23099
Vauxhall, Mokka X,2017.0,1.6,32517,Manual,Petrol,9300
Mercedes, GLA Class,2017.0,2.1,20960,Semi-Auto,Diesel,20995
Ford, S-MAX,2016.0,2.0,32223,Manual,Diesel,14995
Volkswagen, Up,2018.0,1.0,8597,Manual,Petrol,8000
Vauxhall, Mokka,2016.0,1.4,29640,Manual,Petrol,9700
Toyota, Hilux,2019.0,2.4,23160,Automatic,Diesel,25998
BMW,X1,2017.0,2.0,30872,Semi-Auto,Diesel,18995
Volkswagen, Polo,2012.0,1.2,45000,Manual,Petrol,5999
Toyota, Yaris,2014.0,1.3,44011,Manual,Petrol,6230
Hyundai,I20,2018.0,1.2,11254,Manual,Petrol,9995
Ford, Focus,2015.0,1.6,30000,Semi-Auto,Petrol,7795
Mercedes, C Class,2019.0,1.5,12810,Semi-Auto,Petrol,25980
Volkswagen, Polo,2019.0,1.0,5247,Manual,Petrol,12149
Ford, Focus,2017.0,2.0,13014,Manual,Petrol,18299
Volkswagen, Tiguan,2020.0,2.0,3149,Semi-Auto,Diesel,28990
Volkswagen, Up,2016.0,1.0,11436,Manual,Petrol,8000
Ford, EcoSport,2018.0,1.0,1370,Manual,Petrol,12698
Audi,A4,2019.0,2.0,7396,Automatic,Diesel,26980
BMW,1 Series,2020.0,1.5,102,Semi-Auto,Petrol,28455
Hyundai, Kona,2018.0,1.0,10200,Manual,Petrol,12890
Vauxhall, Mokka,2019.0,1.5,4500,Other,Petrol,22499
Vauxhall, Mokka X,2019.0,1.4,13524,Manual,Petrol,13210
Audi,Q5,2019.0,2.0,7256,Automatic,Diesel,35995
Mercedes, C Class,2019.0,1.5,2019,Automatic,Petrol,26899
