Brand,Model,Year,EngineSize,Mileage,Transmission,FuelType,Price
Toyota, Yaris,2018.0,1.0,27503,Manual,Petrol,8999
Vauxhall, Mokka X,2017.0,1.4,21000,Manual,Petrol,11990
Hyundai,IX35,2015.0,1.7,42865,Manual,Diesel,9498
Ford, Fiesta,2014.0,1.0,64834,Manual,Petrol,5860
Vauxhall, Mokka X,2018.0,1.4,38000,Semi-Auto,Petrol,12495
BMW,2 Series,2017.0,2.0,79715,Automatic,Diesel,10999
BMW,1 Series,2019.0,2.0,2487,Semi-Auto,Diesel,24762
Ford, Mondeo,2019.0,2.0,21,Manual,Diesel,19500
Skoda, Superb,2017.0,2.0,43299,Automatic,Diesel,14595
Audi,A1,2015.0,1.4,41000,Manual,Petrol,11850
Audi,A1,2016.0,1.4,45998,Manual,Petrol,12000
Mercedes, CL Class,2017.0,2.1,51150,Semi-Auto,Diesel,16850
Skoda, Octavia,2019.0,1.5,10610,Manual,Petrol,15700
Skoda, Yeti Outdoor,2017.0,1.2,8522,Semi-Auto,Petrol,13609
Ford, Fiesta,2018.0,1.0,14305,Manual,Petrol,11200
Ford, KA,2014.0,1.2,32385,Manual,Petrol,5997
Audi,Q3,2019.0,2.0,4432,Automatic,Petrol,32500
Mercedes, GLC Class,2020.0,3.0,4001,Semi-Auto,Petrol,49980
Skoda, Fabia,2019.0,1.0,5075,Manual,Petrol,10499
BMW,1 Series,2018.0,2.0,9271,Semi-Auto,Petrol,19950
Ford, Fiesta,2017.0,1.2,27546,Manual,Petrol,7591
Vauxhall, Adam,2016.0,1.4,32978,Manual,Petrol,6825
Vauxhall, Astra,2017.0,1.4,38742,Manual,Petrol,8991
Skoda, Superb,2017.0,2.0,36093,Automatic,Diesel,15490
Toyota, C-HR,2019.0,1.2,3544,Manual,Petrol,19390
Skoda, Scala,2019.0,1.5,3572,Automatic,Petrol,16295
Volkswagen, Golf,2015.0,1.4,38535,Manual,Petrol,10680
Volkswagen, Golf,2015.0,2.0,22708,Manual,Diesel,9500
Vauxhall, Grandland X,2019.0,1.5,13000,Manual,Diesel,19500
Toyota, Yaris,2013.0,1.3,32698,Manual,Petrol,6990
Vauxhall, Insignia,2018.0,1.5,16047,Manual,Petrol,13193
BMW,Z4,2006.0,2.0,114000,Manual,Petrol,3595
Ford, Focus,2019.0,1.0,5620,Manual,Petrol,15750
BMW,1 Series,2018.0,1.5,9086,Automatic,Petrol,14400
Ford, Focus,2014.0,1.6,32516,Manual,Diesel,9000
Audi,RS6,2017.0,4.0,30921,Semi-Auto,Petrol,53990
Vauxhall, Combo Life,2019.0,1.5,7211,Manual,Diesel,14995
Toyota, Aygo,2019.0,1.0,2294,Manual,Petrol,8491
Hyundai, Kona,2019.0,1.6,9500,Automatic,Hybrid,23970
Ford, Focus,2018.0,2.0,23335,Manual,Petrol,18998
Toyota, Yaris,2018.0,1.0,21128,Manual,Petrol,9995
Ford, Fiesta,2015.0,1.0,22093,Automatic,Petrol,9000
Vauxhall, Corsa,2017.0,1.4,10647,Manual,Petrol,7998
Vauxhall, Combo Life,2019.0,1.5,17957,Manual,Diesel,15990
Vauxhall, Astra,2018.0,1.6,23115,Manual,Petrol,12700
Volkswagen, Golf SV,2017.0,1.4,11448,Manual,Petrol,12791
Ford, Kuga,2016.0,2.0,52416,Manual,Diesel,13299
Audi,A1,2016.0,1.0,35685,Manual,Petrol,11950
Skoda, Fabia,2019.0,1.0,12242,Manual,Petrol,11495
Audi,A4,2019.0,2.0,6497,Semi-Auto,Petrol,26500
Toyota, Yaris,2009.0,1.3,81639,Manual,Petrol,3495
Volkswagen, Arteon,2018.0,2.0,26009,Semi-Auto,Petrol,22175
Vauxhall, Astra,2016.0,1.6,18252,Manual,Diesel,9995
BMW,5 Series,2017.0,2.0,32466,Semi-Auto,Diesel,22490
Vauxhall, Corsa,2016.0,1.4,24597,Manual,Petrol,6799
Mercedes, E Class,2013.0,2.1,48976,Semi-Auto,Diesel,13991
Skoda, Citigo,2018.0,1.0,9000,Manual,Petrol,7990
Ford, B-MAX,2017.0,1.0,14057,Manual,Petrol,11500
Hyundai,I30,2016.0,1.6,30700,Automatic,Petrol,10500
Audi,Q3,2019.0,1.5,1459,Manual,Petrol,29450
Ford, Galaxy,2016.0,2.0,24664,Automatic,Diesel,19500
Toyota, Auris,2015.0,1.8,27751,Automatic,Hybrid,15490
Toyota, Yaris,2018.0,1.5,11125,Automatic,Hybrid,14895
Vauxhall, Mokka X,2019.0,1.4,18977,Automatic,Petrol,12999
Volkswagen, Tiguan,2019.0,1.5,4305,Automatic,Petrol,28000
Hyundai, Tucson,2015.0,1.6,27855,Manual,Petrol,11243
Ford, Kuga,2018.0,2.0,15786,Manual,Diesel,16310
Mercedes, C Class,2019.0,1.6,10000,Semi-Auto,Diesel,25000
Mercedes, GLC Class,2019.0,3.0,4608,Semi-Auto,Petrol,49980
Vauxhall, Mokka,2014.0,1.7,92911,Manual,Diesel,5891
Ford, Fiesta,2018.0,1.5,15954,Manual,Petrol,14999
Mercedes, C Class,2019.0,2.0,14,Semi-Auto,Petrol,30995
BMW,1 Series,2013.0,2.0,66621,Manual,Petrol,11450
Mercedes, A Class,2019.0,1.5,15443,Semi-Auto,Diesel,18946
Skoda, Kamiq,2019.0,1.0,950,Semi-Auto,Petrol,21995
BMW,2 Series,2016.0,2.0,12662,Semi-Auto,Petrol,14995
Toyota, Aygo,2017.0,1.0,11605,Manual,Petrol,7998
Vauxhall, Corsa,2016.0,1.4,35642,Manual,Petrol,7000
Vauxhall, Mokka X,2017.0,1.4,47868,Manual,Petrol,11098
Ford, KA,2019.0,1.2,1818,Manual,Petrol,11495
Skoda, Fabia,2019.0,1.0,7123,Manual,Petrol,9499
Audi,A6,2019.0,2.0,3968,Semi-Auto,Diesel,33410
Volkswagen, Polo,2019.0,2.0,3624,Semi-Auto,Petrol,18991
Toyota, Aygo,2011.0,1.0,39841,Manual,Petrol,4295
Ford, Focus,2019.0,1.0,6890,Manual,Petrol,15999
Ford, EcoSport,2018.0,1.0,10083,Manual,Petrol,14290
BMW,3 Series,2018.0,2.0,26937,Semi-Auto,Diesel,18500
Volkswagen, Tiguan,2019.0,2.0,5972,Semi-Auto,Diesel,31582
Mercedes, A Class,2019.0,1.3,8760,Semi-Auto,Petrol,19999
BMW,2 Series,2020.0,2.0,1548,Semi-Auto,Petrol,32895
Vauxhall, Corsa,2013.0,1.2,40395,Manual,Petrol,4698
Ford, Fiesta,2019.0,1.0,4682,Semi-Auto,Petrol,16599
Volkswagen, Polo,2016.0,1.4,40617,Semi-Auto,Petrol,12490
BMW,3 Series,2019.0,2.0,3838,Semi-Auto,Diesel,28480
Vauxhall, Zafira,2016.0,1.4,20888,Manual,Petrol,9970
Ford, Ka+,2018.0,1.2,11834,Manual,Petrol,7600
Volkswagen, Golf,2019.0,2.0,5573,Automatic,Petrol,33673
Volkswagen, Golf,2016.0,1.6,56132,Manual,Diesel,9995
Audi,Q8,2019.0,3.0,8300,Automatic,Petrol,58000
Toyota, Avensis,2016.0,1.8,15118,Manual,Petrol,13298
BMW,4 Series,2015.0,2.0,42348,Manual,Petrol,13495
Hyundai,I10,2017.0,1.0,12491,Manual,Petrol,7291
Vauxhall, Mokka X,2017.0,1.4,13679,Manual,Petrol,13995
Volkswagen, Tiguan,2019.0,2.0,3000,Semi-Auto,Petrol,27490
Audi,Q7,2017.0,4.0,38513,Automatic,Diesel,47450
Hyundai, Tucson,2018.0,1.6,13470,Manual,Petrol,17750
Ford, EcoSport,2017.0,1.5,31155,Semi-Auto,Petrol,9991
Volkswagen, Beetle,2015.0,1.2,32800,Manual,Petrol,10950
Mercedes, C Class,2017.0,2.1,32912,Automatic,Diesel,16700
BMW,1 Series,2017.0,3.0,35259,Automatic,Petrol,20299
Volkswagen, Tiguan,2018.0,1.4,10459,Manual,Petrol,18888
BMW,X1,2017.0,2.0,27753,Automatic,Diesel,17500
Vauxhall, Corsa,2015.0,1.4,24534,Manual,Petrol,6398
Audi,A6,2017.0,2.0,47112,Semi-Auto,Diesel,18296
BMW,8 Series,2020.0,3.0,5490,Semi-Auto,Petrol,59990
Skoda, Fabia,2017.0,1.0,5582,Manual,Petrol,6498
Vauxhall, Crossland X,2018.0,1.2,4963,Manual,Petrol,12300
BMW,X3,2019.0,2.0,7646,Semi-Auto,Petrol,34991
Volkswagen, Touran,2018.0,1.6,18138,Manual,Diesel,18792
BMW,1 Series,2012.0,2.0,40488,Manual,Diesel,7950
BMW,7 Series,2019.0,3.0,7970,Semi-Auto,Diesel,49000
Mercedes, S Class,2015.0,3.0,12687,Automatic,Diesel,29029
Volkswagen, Polo,2016.0,1.0,33098,Manual,Petrol,8698
Volkswagen, Touareg,2020.0,3.0,2000,Semi-Auto,Diesel,51950
BMW,1 Series,2018.0,1.5,8604,Automatic,Petrol,15500
Audi,Q2,2017.0,1.4,7898,Manual,Petrol,17490
Ford, Grand C-MAX,2017.0,1.0,51024,Manual,Petrol,10999
Toyota, Yaris,2019.0,1.5,10582,Automatic,Hybrid,14275
BMW,7 Series,2017.0,2.0,34024,Semi-Auto,Hybrid,34000
Toyota, Aygo,2018.0,1.0,13658,Manual,Petrol,8550
Ford, Fiesta,2018.0,1.0,7200,Manual,Petrol,10399
Ford, Fiesta,2017.0,1.2,11754,Manual,Petrol,8999
Mercedes, GLA Class,2016.0,2.1,59865,Manual,Diesel,14400
BMW,X1,2017.0,2.0,48364,Automatic,Diesel,16900
Mercedes, C Class,2006.0,2.2,101000,Automatic,Diesel,3690
Vauxhall, Corsa,2017.0,1.4,22741,Manual,Petrol,7681
Vauxhall, Mokka X,2019.0,1.4,9647,Manual,Petrol,14000
Vauxhall, Insignia,2013.0,1.8,44135,Manual,Petrol,7299
Ford, Focus,2016.0,1.5,61111,Manual,Diesel,7900
Mercedes, GLC Class,2019.0,2.0,9107,Semi-Auto,Diesel,41900
Audi,A5,2019.0,2.0,5000,Semi-Auto,Petrol,27858
Mercedes, B Class,2019.0,2.0,2475,Semi-Auto,Diesel,27999
Volkswagen, Golf,2015.0,2.0,67239,Manual,Diesel,12090
BMW,X5,2017.0,2.0,30000,Automatic,Other,34999
Audi,Q2,2019.0,1.5,824,Manual,Petrol,28985
Mercedes, B Class,2013.0,1.8,70230,Manual,Diesel,7395
Ford, B-MAX,2017.0,1.6,36971,Semi-Auto,Petrol,7989
Volkswagen, Golf SV,2019.0,1.5,578,Semi-Auto,Petrol,21331
Audi,A6,2016.0,2.0,52246,Manual,Diesel,16230
Toyota, Auris,2016.0,1.8,38409,Automatic,Hybrid,13000
BMW,4 Series,2017.0,2.0,30949,Automatic,Diesel,19399
BMW,3 Series,2019.0,2.0,1500,Semi-Auto,Petrol,30980
BMW,X4,2016.0,2.0,31084,Automatic,Diesel,21400
Volkswagen, Golf,2016.0,1.6,44472,Automatic,Diesel,10999
BMW,5 Series,2018.0,2.0,3627,Semi-Auto,Hybrid,27500
Ford, Focus,2019.0,1.498,"22,142",Manual,Petrol," 14,600"
Ford, Focus,2018.0,1.0,13535,Manual,Petrol,14250
Volkswagen, Scirocco,2016.0,2.0,25832,Manual,Diesel,13750
Audi,Q7,2017.0,4.0,29627,Automatic,Diesel,49850
Volkswagen, Golf,2017.0,2.0,39105,Manual,Petrol,16498
Mercedes, A Class,2019.0,1.5,1499,Automatic,Diesel,22795
BMW,X1,2015.0,2.0,40104,Semi-Auto,Diesel,15560
Volkswagen, Caravelle,2019.0,2.0,4479,Automatic,Diesel,46788
Mercedes, GLA Class,2018.0,2.1,13546,Automatic,Diesel,22250
Mercedes, C Class,2017.0,4.0,18804,Semi-Auto,Petrol,42299
Hyundai,I10,2017.0,1.2,9748,Manual,Petrol,8499
Vauxhall, Astra,2017.0,1.6,7289,Semi-Auto,Diesel,11900
Audi,Q3,2019.0,2.0,14385,Automatic,Petrol,28445
Ford, EcoSport,2018.0,1.0,23387,Manual,Petrol,14499
Audi,S3,2016.0,2.0,68180,Automatic,Petrol,18500
Volkswagen, Touareg,2017.0,3.0,34419,Semi-Auto,Diesel,23500
Toyota, Auris,2016.0,1.8,44496,Automatic,Hybrid,15995
Vauxhall, Insignia,2014.0,2.0,62193,Manual,Diesel,6499
Vauxhall, Astra,2016.0,1.0,30335,Manual,Petrol,8882
Volkswagen, Polo,2015.0,1.2,35155,Manual,Petrol,8498
Hyundai,IX20,2017.0,1.6,8314,Automatic,Petrol,9998
Ford, Focus,2017.0,1.0,26807,Manual,Petrol,11700
Volkswagen, Tiguan Allspace,2019.0,2.0,8196,Automatic,Diesel,29490
Toyota, IQ,2009.0,1.0,43000,Manual,Petrol,3495
Volkswagen, Polo,2017.0,1.2,17162,Manual,Petrol,11290
Audi,Q2,2019.0,1.6,11113,Semi-Auto,Diesel,21294
Audi,A1,2016.0,1.0,38375,Manual,Petrol,9699
Ford, Focus,2014.0,1.0,23800,Manual,Petrol,8500
Ford, B-MAX,2015.0,1.6,55864,Manual,Diesel,6700
Ford, Fiesta,2018.0,1.0,30144,Manual,Petrol,11400
Ford, Focus,2005.0,1.6,40000,Manual,Petrol,1995
Mercedes, C Class,2008.0,2.1,104000,Automatic,Diesel,3995
Ford, EcoSport,2018.0,1.0,12743,Manual,Petrol,10990
Vauxhall, Corsa,2015.0,1.4,10500,Manual,Petrol,6895
Mercedes, V Class,2018.0,2.1,24164,Manual,Diesel,19498
Ford, Kuga,2017.0,1.5,41147,Manual,Diesel,11250
BMW,X3,2019.0,2.0,5000,Automatic,Diesel,34000
Audi,A1,2016.0,1.0,11892,Manual,Petrol,12995
Toyota, C-HR,2019.0,1.8,8152,Automatic,Hybrid,26995
Skoda, Superb,2019.0,2.0,6483,Semi-Auto,Petrol,25995
Audi,Q7,2017.0,3.0,44691,Automatic,Diesel,33990
Ford, Fiesta,2013.0,1.0,28708,Manual,Petrol,7250
BMW,1 Series,2018.0,1.5,35742,Automatic,Petrol,12700
Toyota, Corolla,2019.0,2.0,3568,Automatic,Hybrid,23250
BMW,1 Series,2016.0,1.5,26804,Semi-Auto,Diesel,14802
Vauxhall, Corsa,2016.0,1.4,11002,Manual,Petrol,8250
BMW,4 Series,2016.0,2.0,24709,Semi-Auto,Diesel,17995
Hyundai,I10,2017.0,1.2,17500,Manual,Petrol,7695
Ford, EcoSport,2017.0,1.0,13910,Manual,Petrol,10497
Audi,Q2,2019.0,1.5,6000,Manual,Petrol,25490
Volkswagen, Arteon,2019.0,2.0,8695,Automatic,Diesel,31495
Volkswagen, Golf,2017.0,1.4,34353,Manual,Petrol,11170
BMW,2 Series,2020.0,1.5,10,Semi-Auto,Petrol,26495
Volkswagen, Up,2013.0,1.0,17652,Manual,Petrol,5495
Volkswagen, Polo,2017.0,1.2,11559,Manual,Petrol,10495
Audi,Q7,2019.0,3.0,2805,Automatic,Diesel,41880
Ford, Focus,2019.0,1.0,3400,Manual,Petrol,19000
Volkswagen, Golf,2013.0,1.4,27891,Manual,Petrol,8298
Audi,Q2,2019.0,2.0,4000,Automatic,Petrol,31995
Mercedes, E Class,2015.0,2.1,56678,Automatic,Diesel,13000
Skoda, Octavia,2019.0,1.5,14086,Manual,Petrol,13580
Vauxhall, Crossland X,2018.0,1.6,16800,Manual,Diesel,10995
Volkswagen, Polo,2016.0,1.0,7157,Manual,Petrol,9498
Ford, Fiesta,2017.0,1.0,13148,Manual,Petrol,9399
Toyota, Aygo,2017.0,1.0,8285,Manual,Petrol,8795
Ford, Fiesta,2019.0,1.0,7942,Manual,Petrol,16191
Vauxhall, Adam,2016.0,1.2,9697,Manual,Petrol,7709
Toyota, Yaris,2017.0,1.5,12537,Automatic,Petrol,12000
Ford, Ka+,2017.0,1.2,16994,Manual,Petrol,7500
Ford, Ka+,2017.0,1.2,11690,Manual,Petrol,7450
Mercedes, C Class,2019.0,1.5,13197,Semi-Auto,Petrol,25449
Ford, Fiesta,2018.0,1.1,9731,Manual,Petrol,10250
Vauxhall, Mokka,2015.0,1.6,27706,Manual,Petrol,8999
Toyota, Auris,2016.0,1.8,19149,Automatic,Hybrid,15780
Vauxhall, Mokka X,2019.0,1.4,9072,Manual,Petrol,13490
Vauxhall, Insignia,2010.0,1.8,66000,Manual,Petrol,2950
Volkswagen, Golf,2014.0,1.4,26531,Manual,Petrol,9500
Toyota, Yaris,2017.0,1.5,20115,Manual,Petrol,9440
Toyota, Prius,2016.0,1.8,32853,Automatic,Hybrid,22995
Ford, Focus,2015.0,1.5,72000,Manual,Diesel,6645
BMW,1 Series,2016.0,3.0,24485,Semi-Auto,Petrol,19798
Audi,RS6,2017.0,4.0,13051,Semi-Auto,Petrol,56950
BMW,4 Series,2019.0,2.0,2282,Semi-Auto,Petrol,25881
Mercedes, C Class,2018.0,1.6,9304,Semi-Auto,Diesel,24499
Audi,A3,2017.0,2.0,33657,Semi-Auto,Petrol,23000
Audi,A4,2019.0,2.0,3000,Manual,Petrol,28000
Vauxhall, Astra,2016.0,1.4,25996,Manual,Petrol,9250
Volkswagen, T-Cross,2019.0,1.6,7421,Manual,Diesel,19499
BMW,3 Series,2019.0,2.0,12824,Manual,Diesel,16698
Toyota, Aygo,2018.0,1.0,4454,Manual,Petrol,8995
Volkswagen, Touareg,2019.0,3.0,10,Semi-Auto,Diesel,46698
Vauxhall, Mokka X,2018.0,1.4,16945,Automatic,Petrol,12672
BMW,1 Series,2018.0,3.0,20819,Automatic,Petrol,20800
Hyundai,I30,2020.0,2.0,1472,Manual,Petrol,26999
Toyota, Yaris,2018.0,1.5,25371,Automatic,Hybrid,12895
Ford, Focus,2019.0,1.5,4539,Manual,Diesel,17350
Vauxhall, Mokka X,2019.0,1.4,14443,Manual,Petrol,12995
Audi,Q5,2016.0,2.0,23714,Automatic,Diesel,20200
Audi,Q3,2016.0,2.0,52442,Semi-Auto,Diesel,16390
BMW,1 Series,2017.0,2.0,26488,Semi-Auto,Diesel,15000
Ford, Fiesta,2018.0,1.1,16709,Manual,Petrol,10495
Mercedes, C Class,2019.0,1.5,8013,Automatic,Petrol,29386
Skoda, Fabia,2017.0,1.0,13889,Manual,Petrol,10350
Ford, Kuga,2017.0,2.0,26663,Semi-Auto,Diesel,15998
Volkswagen, Up,2019.0,1.0,807,Manual,Petrol,9241
Audi,A4,2016.0,2.0,84380,Manual,Diesel,11000
Volkswagen, Golf,2010.0,2.0,101000,Manual,Diesel,7999
Mercedes, E Class,2019.0,3.0,2247,Semi-Auto,Diesel,38899
BMW,2 Series,2019.0,1.5,5512,Manual,Petrol,19490
Ford, S-MAX,2017.0,2.0,30000,Semi-Auto,Diesel,17495
Volkswagen, Golf,2019.0,2.0,4000,Automatic,Diesel,22491
Ford, Fiesta,2019.0,1.0,6335,Automatic,Petrol,14199
Vauxhall, Grandland X,2019.0,1.2,15426,Manual,Petrol,17462
Volkswagen, Eos,2008.0,2.0,127000,Automatic,Petrol,3695
Volkswagen, Golf,2019.0,1.5,7593,Semi-Auto,Petrol,21334
Vauxhall, Astra,2007.0,1.6,143695,Manual,Petrol,995
Ford, Kuga,2017.0,2.0,18293,Manual,Diesel,16700
Skoda, Octavia,2018.0,2.0,28057,Semi-Auto,Petrol,19270
Volkswagen, Golf,2019.0,2.0,4900,Manual,Diesel,20680
Toyota, Aygo,2017.0,1.0,13166,Manual,Petrol,7698
Ford, KA,2014.0,1.2,35000,Manual,Petrol,5480
Skoda, Octavia,2017.0,2.0,20000,Manual,Petrol,18990
Mercedes, A Class,2019.0,1.5,14430,Semi-Auto,Diesel,19980
Toyota, Aygo,2018.0,1.0,15111,Manual,Petrol,7998
Ford, Focus,2017.0,1.0,18483,Manual,Petrol,10700
Vauxhall, Corsa,2016.0,1.4,16007,Manual,Petrol,7298
Ford, Focus,2017.0,1.0,27500,Manual,Petrol,10595
BMW,1 Series,2015.0,3.0,34271,Manual,Petrol,16300
Mercedes, SL CLASS,2019.0,2.0,7539,Semi-Auto,Petrol,30249
Vauxhall, Mokka X,2019.0,1.4,14162,Manual,Petrol,12798
Vauxhall, Insignia,2012.0,2.0,103355,Manual,Diesel,3999
Mercedes, A Class,2018.0,1.3,11716,Semi-Auto,Petrol,21526
Mercedes, C Class,2015.0,2.1,101540,Automatic,Diesel,11500
Vauxhall, Crossland X,2018.0,1.6,10741,Manual,Diesel,10799
Volkswagen, Up,2013.0,1.0,28310,Manual,Petrol,6640
BMW,1 Series,2015.0,1.6,43000,Manual,Petrol,10490
Volkswagen, Golf,2015.0,1.4,27115,Manual,Petrol,11399
Vauxhall, Mokka,2017.0,1.6,33848,Manual,Diesel,11995
Volkswagen, Up,2014.0,1.0,13318,Manual,Petrol,5799
BMW,X6,2018.0,3.0,18212,Semi-Auto,Diesel,38995
Volkswagen, T-Roc,2018.0,1.0,8800,Manual,Petrol,18250
Toyota,GT86,2020.0,2.0,650,Manual,Petrol,28000
Volkswagen, Shuttle,2018.0,2.0,39828,Semi-Auto,Diesel,22794
Ford, Fiesta,2018.0,1.0,12500,Manual,Petrol,12500
Vauxhall, Corsa,2016.0,1.4,23248,Manual,Petrol,6295
Vauxhall, Mokka,2015.0,1.6,29990,Manual,Diesel,8691
Volkswagen, Polo,2019.0,1.0,2000,Manual,Petrol,15000
Audi, TT,2019.0,2.5,3931,Semi-Auto,Petrol,49990
Volkswagen, Polo,2014.0,1.2,38000,Manual,Petrol,8500
BMW,3 Series,2020.0,2.0,13,Manual,Diesel,23990
Toyota,RAV4,2017.0,2.5,62734,Automatic,Hybrid,20112
Ford, Kuga,2017.0,1.5,24877,Manual,Diesel,14999
Mercedes, X-CLASS,2018.0,2.3,10000,Automatic,Diesel,28990
Vauxhall, Grandland X,2019.0,1.5,14931,Manual,Diesel,17298
Ford, Edge,2018.0,2.0,22068,Manual,Diesel,19498
Audi,A7,2014.0,3.0,58732,Automatic,Diesel,19975
Vauxhall, Zafira Tourer,2017.0,1.6,21000,Manual,Diesel,12295
Volkswagen, Golf,2014.0,2.0,72000,Manual,Diesel,10490
Mercedes, GLC Class,2020.0,2.0,281,Semi-Auto,Diesel,36851
BMW,5 Series,2015.0,2.0,60892,Automatic,Diesel,13600
Toyota, Yaris,2017.0,1.3,22305,Manual,Petrol,9800
Ford, Kuga,2014.0,1.5,40221,Automatic,Petrol,11995
BMW,4 Series,2015.0,2.0,29796,Automatic,Diesel,16500
Mercedes, B Class,2019.0,1.3,1352,Semi-Auto,Petrol,22499
Volkswagen, Golf,2020.0,1.6,5102,Manual,Diesel,20995
Hyundai, Tucson,2016.0,2.0,35794,Automatic,Diesel,15270
BMW,4 Series,2017.0,3.0,61355,Automatic,Diesel,17000
Ford, Focus,2016.0,1.0,16006,Manual,Petrol,11450
Mercedes, C Class,2020.0,1.5,328,Semi-Auto,Petrol,39995
Volkswagen, T-Roc,2020.0,1.5,500,Semi-Auto,Petrol,29995
Ford, Focus,2018.0,1.0,22947,Manual,Petrol,10990
Volkswagen, Caddy Maxi Life,2018.0,2.0,6200,Manual,Diesel,18990
Toyota, Yaris,2017.0,1.5,3503,Automatic,Petrol,11995
Volkswagen, Tiguan,2019.0,2.0,8359,Semi-Auto,Diesel,28995
Mercedes, A Class,2018.0,2.1,15724,Automatic,Diesel,17998
Vauxhall, Viva,2019.0,1.0,7294,Manual,Petrol,7494
Volkswagen, Golf,2016.0,2.0,23329,Manual,Diesel,13712
Hyundai,I10,2017.0,1.2,18078,Manual,Petrol,7695
Ford, Focus,2018.0,1.0,14766,Manual,Petrol,12199
Ford, Fiesta,2017.0,1.0,9360,Manual,Petrol,12298
Vauxhall, Corsa,2019.0,1.4,25,Manual,Petrol,9950
Volkswagen, Polo,2009.0,1.4,21000,Manual,Petrol,4299
Volkswagen, Golf,2019.0,1.5,10324,Automatic,Petrol,20687
Mercedes, A Class,2019.0,1.3,1637,Semi-Auto,Petrol,24124
Mercedes, A Class,2015.0,2.1,89079,Manual,Diesel,9391
BMW,3 Series,2019.0,2.0,3910,Semi-Auto,Petrol,27480
Volkswagen, Tiguan,2019.0,2.0,11992,Automatic,Diesel,27400
Mercedes, C Class,2017.0,2.0,22919,Automatic,Petrol,23965
Volkswagen, Touran,2020.0,2.0,2800,Semi-Auto,Diesel,33489
Hyundai,IX35,2013.0,1.7,34500,Manual,Diesel,8200
Ford, Edge,2016.0,2.0,18702,Semi-Auto,Diesel,21995
Skoda, Yeti Outdoor,2017.0,1.2,18694,Semi-Auto,Petrol,12998
Mercedes, A Class,2015.0,1.5,47320,Manual,Diesel,11772
Audi,A5,2017.0,2.0,49287,Semi-Auto,Diesel,19945
Mercedes, C Class,2019.0,2.0,7992,Semi-Auto,Diesel,31995
Volkswagen, Up,2014.0,1.0,44049,Manual,Petrol,4298
Mercedes, B Class,2015.0,2.1,59492,Semi-Auto,Diesel,11991
Audi,A3,2018.0,1.0,23611,Manual,Petrol,18500
Volkswagen, Golf,2019.0,2.0,13105,Semi-Auto,Petrol,23490
Mercedes, C Class,2015.0,2.0,18766,Manual,Petrol,12999
Ford, Focus,2020.0,1.5,4841,Automatic,Diesel,20491
Ford, Fiesta,2014.0,1.0,41217,Manual,Petrol,7679
Audi,Q3,2017.0,2.0,39087,Manual,Diesel,18450
Skoda, Superb,2016.0,2.0,50041,Manual,Diesel,15770
Ford, Focus,2015.0,1.5,18230,Semi-Auto,Diesel,10495
Hyundai, Tucson,2016.0,1.7,17103,Manual,Diesel,13495
Hyundai, Tucson,2017.0,1.7,13943,Manual,Diesel,13997
Ford, Fiesta,2015.0,1.6,25081,Semi-Auto,Petrol,8498
Toyota, Yaris,2019.0,1.5,59,Manual,Petrol,14995
Mercedes, C Class,2017.0,2.1,22424,Semi-Auto,Diesel,19498
Volkswagen, Touran,2016.0,2.0,37774,Manual,Diesel,15995
Hyundai,I30,2016.0,1.6,33298,Manual,Diesel,9998
Ford, Fiesta,2018.0,1.0,26950,Manual,Petrol,10600
Volkswagen, Up,2020.0,1.0,1843,Manual,Petrol,9465
Skoda, Octavia,2017.0,1.6,26835,Manual,Diesel,12995
Toyota, Yaris,2018.0,1.5,22978,Manual,Petrol,10515
Ford, Fiesta,2019.0,1.0,6241,Manual,Petrol,13500
Vauxhall, Astra,2016.0,1.0,29584,Manual,Petrol,7690
Skoda, Octavia,2019.0,1.5,1324,Manual,Petrol,17995
Mercedes, CLS Class,2016.0,2.1,42018,Automatic,Diesel,19590
Volkswagen, Arteon,2019.0,2.0,4824,Automatic,Diesel,32450
Audi,A1,2016.0,1.0,41816,Manual,Petrol,10500
Vauxhall, Mokka X,2017.0,1.4,18430,Manual,Petrol,12498
Audi,Q2,2019.0,1.6,2721,Manual,Diesel,21499
Skoda, Roomster,2015.0,1.2,36198,Manual,Petrol,6995
Skoda, Octavia,2019.0,1.6,12421,Manual,Diesel,12695
Audi,Q3,2016.0,2.0,26474,Manual,Diesel,18698
Volkswagen, Tiguan,2017.0,2.0,39793,Semi-Auto,Diesel,20981
Volkswagen, Polo,2016.0,1.4,6194,Manual,Petrol,13401
Vauxhall, Astra,2015.0,1.6,46770,Manual,Petrol,6295
Ford, Focus,2016.0,1.5,41394,Manual,Diesel,10955
Volkswagen, Polo,2017.0,1.0,18999,Manual,Petrol,9912
Audi,Q5,2017.0,2.0,21146,Semi-Auto,Diesel,25350
Vauxhall, Mokka,2013.0,1.6,30817,Manual,Petrol,7799
Toyota, Yaris,2018.0,1.5,14999,Manual,Petrol,10991
Skoda, Kodiaq,2020.0,2.0,960,Automatic,Diesel,33495
Vauxhall, Insignia,2018.0,1.6,36285,Automatic,Diesel,12995
Audi,A3,2016.0,1.6,29613,Manual,Diesel,11646
Volkswagen, Up,2020.0,1.0,999,Manual,Petrol,9700
Audi,A8,2019.0,3.0,3000,Automatic,Diesel,39995
Audi,A6,2019.0,2.0,4982,Semi-Auto,Diesel,29490
Ford, Fiesta,2018.0,1.0,33000,Manual,Petrol,11979
